city,city_ascii,state_id,state_name,county_name,lat,lng,zips
Manson,Manson,WA,Washington,Chelan,47.8816,-120.162,98831
Leland Grove,Leland Grove,IL,Illinois,Sangamon,39.7787,-89.6838,62704
Enosburg Falls,Enosburg Falls,VT,Vermont,Franklin,44.9083,-72.8026,05450
Langston,Langston,OK,Oklahoma,Logan,35.9308,-97.2807,73027 73050
Clarks Green,Clarks Green,PA,Pennsylvania,Lackawanna,41.5009,-75.6952,18411
De Pue,De Pue,IL,Illinois,Bureau,41.328,-89.2959,61322 61356
Newcastle,Newcastle,CA,California,Placer,38.8677,-121.1318,95658
Walnut Grove,Walnut Grove,GA,Georgia,Walton,33.7452,-83.8512,30014 30052
South River,South River,NM,New Mexico,San Juan,36.7892,-108.06,87410
Tonto Basin,Tonto Basin,AZ,Arizona,Gila,33.837,-111.2999,85553
Somonauk,Somonauk,IL,Illinois,DeKalb,41.6419,-88.6733,60548 60552
Naval Academy,Naval Academy,MD,Maryland,Anne Arundel,38.9858,-76.488,21402
Elgin,Elgin,OR,Oregon,Union,45.5646,-117.9213,97827
Breckinridge Center,Breckinridge Center,KY,Kentucky,Union,37.682,-87.8656,42437
Milan,Milan,OH,Ohio,Erie,41.2882,-82.5994,44846
Haymarket,Haymarket,VA,Virginia,Prince William,38.8121,-77.6363,20169 20168
Woodmont,Woodmont,CT,Connecticut,South Central Connecticut,41.2282,-72.993,06460
Centreville,Centreville,MI,Michigan,St. Joseph,41.9213,-85.5259,49032
Ridgeville,Ridgeville,SC,South Carolina,Dorchester,33.09,-80.3071,29472
Ransomville,Ransomville,NY,New York,Niagara,43.2396,-78.9129,14131
Beaver Dam,Beaver Dam,AZ,Arizona,Mohave,36.907,-113.9362,86432
Los Molinos,Los Molinos,CA,California,Tehama,40.027,-122.0981,96055
Westwood,Westwood,PA,Pennsylvania,Cambria,40.3331,-78.9537,15906 15905
Summerdale,Summerdale,AL,Alabama,Baldwin,30.4783,-87.6904,36535 36580
New Castle Northwest,New Castle Northwest,PA,Pennsylvania,Lawrence,41.0221,-80.3566,16105
Prineville Lake Acres,Prineville Lake Acres,OR,Oregon,Crook,44.1676,-120.7889,97754
New Market,New Market,MD,Maryland,Frederick,39.3889,-77.2789,21774 21770
Taft Heights,Taft Heights,CA,California,Kern,35.1337,-119.4711,93268
Hartley,Hartley,IA,Iowa,O'Brien,43.1791,-95.4768,51346
Ford Heights,Ford Heights,IL,Illinois,Cook,41.5109,-87.5814,60411
Langhorne Manor,Langhorne Manor,PA,Pennsylvania,Bucks,40.1657,-74.9174,19047
Shaw,Shaw,MS,Mississippi,Bolivar,33.6015,-90.772,38773
Palmer,Palmer,PR,Puerto Rico,Río Grande,18.3704,-65.7733,00745 00721
Bellwood,Bellwood,PA,Pennsylvania,Blair,40.6007,-78.3334,16617
Elephant Butte,Elephant Butte,NM,New Mexico,Sierra,33.1806,-107.2269,87935
Elkhart,Elkhart,TX,Texas,Anderson,31.6276,-95.5789,75839
Smith Center,Smith Center,KS,Kansas,Smith,39.774,-98.7831,66967
Greenock,Greenock,PA,Pennsylvania,Allegheny,40.3125,-79.8038,15135 15047
Homer,Homer,MI,Michigan,Calhoun,42.1461,-84.8103,49245
Beverly,Beverly,OH,Ohio,Washington,39.55,-81.6362,45715
Pilot Mountain,Pilot Mountain,NC,North Carolina,Surry,36.3853,-80.4735,27041
Holiday Valley,Holiday Valley,OH,Ohio,Clark,39.8536,-83.962,45324
Helena West Side,Helena West Side,MT,Montana,Lewis and Clark,46.5966,-112.1148,59636 59601 59602
Craigsville,Craigsville,WV,West Virginia,Nicholas,38.3246,-80.645,26205
Gamerco,Gamerco,NM,New Mexico,McKinley,35.5699,-108.7641,87301 87317
Elizabethville,Elizabethville,PA,Pennsylvania,Dauphin,40.5472,-76.816,17023
Osgood,Osgood,IN,Indiana,Ripley,39.1286,-85.2929,47037
Navarre Beach,Navarre Beach,FL,Florida,Santa Rosa,30.383,-86.8874,32566
Dimondale,Dimondale,MI,Michigan,Eaton,42.6484,-84.6475,48821
Edgeworth,Edgeworth,PA,Pennsylvania,Allegheny,40.5546,-80.1923,15143
Loganville,Loganville,PA,Pennsylvania,York,39.8558,-76.7079,17403 17342 17360
Bull Run Mountain Estates,Bull Run Mountain Estates,VA,Virginia,Prince William,38.9106,-77.6638,20169
Remington,Remington,IN,Indiana,Jasper,40.7667,-87.1391,47977
Pierz,Pierz,MN,Minnesota,Morrison,45.9772,-94.1008,56364
Warner,Warner,OK,Oklahoma,Muskogee,35.4905,-95.3087,74469
Tano Road,Tano Road,NM,New Mexico,Santa Fe,35.7374,-105.9819,87506
Brodheadsville,Brodheadsville,PA,Pennsylvania,Monroe,40.9267,-75.4017,18322
Quincy,Quincy,CA,California,Plumas,39.931,-120.9548,95971
South Dennis,South Dennis,NJ,New Jersey,Cape May,39.1684,-74.8,08245 08210
Valatie,Valatie,NY,New York,Columbia,42.4134,-73.6779,12184
Colmar Manor,Colmar Manor,MD,Maryland,Prince George's,38.9301,-76.9437,20722 20781
Pole Ojea,Pole Ojea,PR,Puerto Rico,Cabo Rojo,17.9743,-67.1832,00622
Mathews,Mathews,LA,Louisiana,Lafourche,29.6821,-90.5559,70394
Senath,Senath,MO,Missouri,Dunklin,36.134,-90.1614,63876
White Sands,White Sands,NM,New Mexico,Doña Ana,32.3804,-106.4791,88002
Rockaway Beach,Rockaway Beach,OR,Oregon,Tillamook,45.6186,-123.9398,97136
Gilman,Gilman,IL,Illinois,Iroquois,40.7626,-87.9975,60938
Del Norte,Del Norte,CO,Colorado,Rio Grande,37.6786,-106.3539,81132
Harbor Beach,Harbor Beach,MI,Michigan,Huron,43.8451,-82.6563,48441
East Berlin,East Berlin,PA,Pennsylvania,Adams,39.9368,-76.9793,17316
Dysart,Dysart,IA,Iowa,Tama,42.1721,-92.3091,52224
Haverford College,Haverford College,PA,Pennsylvania,Delaware,40.0081,-75.3065,19041 19003
Prosperity,Prosperity,WV,West Virginia,Raleigh,37.8385,-81.1986,25801 25880 25909
Philmont,Philmont,NY,New York,Columbia,42.2478,-73.6462,12565
Silver Summit,Silver Summit,UT,Utah,Summit,40.7489,-111.514,84098
Randolph,Randolph,WI,Wisconsin,Dodge,43.5397,-89.0029,53956 53957
Woodacre,Woodacre,CA,California,Marin,38.0052,-122.6384,94973
Stansberry Lake,Stansberry Lake,WA,Washington,Pierce,47.3814,-122.7153,98329
Las Marías,Las Marias,PR,Puerto Rico,Añasco,18.2928,-67.145,00610
Port Barrington,Port Barrington,IL,Illinois,Lake,42.2441,-88.1947,60010
Parklawn,Parklawn,CA,California,Stanislaus,37.6071,-120.9803,95358
Belle Rose,Belle Rose,LA,Louisiana,Assumption,30.0422,-91.0497,70346 70341
Awendaw,Awendaw,SC,South Carolina,Charleston,32.9661,-79.6586,29429
Mulberry,Mulberry,AR,Arkansas,Crawford,35.51,-94.074,72947
Corning,Corning,IA,Iowa,Adams,40.9923,-94.7397,50841
Oakland,Oakland,NE,Nebraska,Burt,41.8356,-96.4669,68045
Central High,Central High,OK,Oklahoma,Stephens,34.617,-98.0892,73533 73055
Limon,Limon,CO,Colorado,Lincoln,39.2653,-103.6857,80828
Stafford,Stafford,OR,Oregon,Clackamas,45.3786,-122.6822,97068 97034
Avonia,Avonia,PA,Pennsylvania,Erie,42.047,-80.2764,16415
McCaysville,McCaysville,GA,Georgia,Fannin,34.9811,-84.3706,30555
Jonesboro,Jonesboro,IN,Indiana,Grant,40.4797,-85.6304,46938
Elkland,Elkland,PA,Pennsylvania,Tioga,41.989,-77.314,16920
Pelzer,Pelzer,SC,South Carolina,Anderson,34.6433,-82.4588,29669
Moody AFB,Moody AFB,GA,Georgia,Lowndes,30.9714,-83.1954,31699 31605
Versailles,Versailles,PA,Pennsylvania,Allegheny,40.3177,-79.8309,15132
Jenkins,Jenkins,KY,Kentucky,Letcher,37.1826,-82.631,41517 41537
Dale,Dale,IN,Indiana,Spencer,38.1769,-86.9802,47523
Camp Barrett,Camp Barrett,VA,Virginia,Stafford,38.5198,-77.4441,22134
Thompson Falls,Thompson Falls,MT,Montana,Sanders,47.5993,-115.3425,59873
Garberville,Garberville,CA,California,Humboldt,40.1003,-123.7948,95542
Inkerman,Inkerman,PA,Pennsylvania,Luzerne,41.297,-75.8165,18640 18702
Olton,Olton,TX,Texas,Lamb,34.1802,-102.137,79064
St. George,St. George,MO,Missouri,St. Louis,38.5376,-90.3121,63123
West Liberty,West Liberty,WV,West Virginia,Ohio,40.1648,-80.5972,26003 26074
Cedar Hill,Cedar Hill,MO,Missouri,Jefferson,38.3575,-90.6409,63016
Proctor,Proctor,VT,Vermont,Rutland,43.6691,-73.0405,05765
Vinco,Vinco,PA,Pennsylvania,Cambria,40.41,-78.845,15942 15909
Sharon,Sharon,WI,Wisconsin,Walworth,42.5049,-88.7402,53585
Orfordville,Orfordville,WI,Wisconsin,Rock,42.6294,-89.2572,53576
Crescent,Crescent,OK,Oklahoma,Logan,35.9518,-97.5948,73028
Braddock Hills,Braddock Hills,PA,Pennsylvania,Allegheny,40.418,-79.863,15221
West Jefferson,West Jefferson,NC,North Carolina,Ashe,36.3938,-81.4898,28694
Corydon,Corydon,IA,Iowa,Wayne,40.7577,-93.3175,50060
Freedom,Freedom,PA,Pennsylvania,Beaver,40.6848,-80.2532,15042
Taylorsville,Taylorsville,KY,Kentucky,Spencer,38.0368,-85.3333,40071
Ecru,Ecru,MS,Mississippi,Pontotoc,34.355,-89.0222,38841
Sleepy Hollow Lake,Sleepy Hollow Lake,NY,New York,Greene,42.3034,-73.8086,12015
Clarendon,Clarendon,AR,Arkansas,Monroe,34.6936,-91.3062,72029
Brooklyn,Brooklyn,IA,Iowa,Poweshiek,41.732,-92.445,52211
St. Georges,St. Georges,DE,Delaware,New Castle,39.5606,-75.6514,19720 19701 19709 19733
Langhorne,Langhorne,PA,Pennsylvania,Bucks,40.1777,-74.9212,19047 19048 19049
Granite,Granite,OK,Oklahoma,Greer,34.956,-99.3692,73547
Canby,Canby,MN,Minnesota,Yellow Medicine,44.7158,-96.269,56220
Rapids,Rapids,NY,New York,Niagara,43.0976,-78.644,14094
Westwood Shores,Westwood Shores,TX,Texas,Trinity,30.9376,-95.3254,75862
South Shore,South Shore,KY,Kentucky,Greenup,38.7224,-82.9647,41175
Onset,Onset,MA,Massachusetts,Plymouth,41.7481,-70.667,02558 02538
Penn State Erie,Penn State Erie,PA,Pennsylvania,Erie,42.1184,-79.9818,16510 16563
Black Point-Green Point,Black Point-Green Point,CA,California,Marin,38.1121,-122.5194,94945
Bismarck,Bismarck,MO,Missouri,St. Francois,37.7674,-90.6224,63624
Fort Deposit,Fort Deposit,AL,Alabama,Lowndes,31.9863,-86.5664,36032
Wright-Patterson AFB,Wright-Patterson AFB,OH,Ohio,Greene,39.8112,-84.0573,45433 45324
Leona Valley,Leona Valley,CA,California,Los Angeles,34.6147,-118.299,93551
Sylvan Springs,Sylvan Springs,AL,Alabama,Jefferson,33.5302,-87.0312,35118
Shreve,Shreve,OH,Ohio,Wayne,40.6813,-82.0217,44676
Chenoa,Chenoa,IL,Illinois,McLean,40.7389,-88.7259,61726
Remsenburg-Speonk,Remsenburg-Speonk,NY,New York,Suffolk,40.8158,-72.7064,11960 11977 11972
Freeman,Freeman,SD,South Dakota,Hutchinson,43.3475,-97.4306,57029
Elk Rapids,Elk Rapids,MI,Michigan,Antrim,44.8949,-85.4053,49629
Midway,Midway,FL,Florida,Seminole,28.7924,-81.2314,32771
Kingston,Kingston,NJ,New Jersey,Somerset,40.3838,-74.6122,08528 08540
Wallis,Wallis,TX,Texas,Austin,29.6317,-96.0638,77485
Stewartville,Stewartville,AL,Alabama,Coosa,33.0725,-86.2658,35151 35183
Morris,Morris,OK,Oklahoma,Okmulgee,35.6153,-95.8617,74447 74445
Fox Chase,Fox Chase,PA,Pennsylvania,Berks,40.3952,-75.9634,19605
Del Rio,Del Rio,CA,California,Stanislaus,37.7432,-121.0084,95356
Glouster,Glouster,OH,Ohio,Athens,39.5022,-82.0842,45732
Cresson,Cresson,TX,Texas,Hood,32.5299,-97.6154,76049 76035
Del Rey Oaks,Del Rey Oaks,CA,California,Monterey,36.5913,-121.829,93940 93955
Wagner,Wagner,SD,South Dakota,Charles Mix,43.0768,-98.2934,57380
Gouldtown,Gouldtown,NJ,New Jersey,Cumberland,39.4152,-75.1912,08302
Kaloko,Kaloko,HI,Hawaii,Hawaii,19.7216,-155.9505,96740
Stanfield,Stanfield,NC,North Carolina,Stanly,35.2337,-80.4303,28163
Twin Grove,Twin Grove,IL,Illinois,McLean,40.4857,-89.0993,61705
Rawls Springs,Rawls Springs,MS,Mississippi,Forrest,31.3797,-89.3878,39402
Ackley,Ackley,IA,Iowa,Hardin,42.5519,-93.0528,50601
Hooker,Hooker,OK,Oklahoma,Texas,36.8613,-101.2162,73945
Point Venture,Point Venture,TX,Texas,Travis,30.3817,-98.001,78645
Trumansburg,Trumansburg,NY,New York,Tompkins,42.541,-76.6618,14886
La Playa,La Playa,PR,Puerto Rico,Añasco,18.2865,-67.1868,00610
Springmont,Springmont,PA,Pennsylvania,Berks,40.3274,-76.0042,19609
Holstein,Holstein,IA,Iowa,Ida,42.487,-95.5428,51025
Fair Grove,Fair Grove,MO,Missouri,Greene,37.3833,-93.1522,65648
Goliad,Goliad,TX,Texas,Goliad,28.6708,-97.3917,77963
Dixon,Dixon,NM,New Mexico,Rio Arriba,36.1886,-105.8784,87527
Cactus Flats,Cactus Flats,AZ,Arizona,Graham,32.7642,-109.7206,85546 85548
McCamey,McCamey,TX,Texas,Upton,31.1325,-102.22,79752
Higganum,Higganum,CT,Connecticut,Lower Connecticut River Valley,41.4905,-72.558,06438 06441
Golden's Bridge,Golden's Bridge,NY,New York,Westchester,41.2878,-73.6682,10536 10526
Advance,Advance,MO,Missouri,Stoddard,37.1038,-89.912,63730
Greenville,Greenville,FL,Florida,Madison,30.4667,-83.6352,32331
Silver Lake,Silver Lake,KS,Kansas,Shawnee,39.0994,-95.8563,66539
Avilla,Avilla,AR,Arkansas,Saline,34.7003,-92.5794,72210 72002
Black Diamond,Black Diamond,FL,Florida,Citrus,28.9067,-82.4946,34461 34465
Centre Hall,Centre Hall,PA,Pennsylvania,Centre,40.8448,-77.685,16828
State Center,State Center,IA,Iowa,Marshall,42.0148,-93.1653,50247
Nooksack,Nooksack,WA,Washington,Whatcom,48.9276,-122.3186,98247 98276
Grant Park,Grant Park,IL,Illinois,Kankakee,41.2429,-87.6353,60940
Meridian,Meridian,TX,Texas,Bosque,31.9262,-97.6501,76665
Tennessee Ridge,Tennessee Ridge,TN,Tennessee,Houston,36.3194,-87.7631,37061 37178
Phillips,Phillips,WI,Wisconsin,Price,45.6958,-90.4018,54555
Crane,Crane,MO,Missouri,Stone,36.9028,-93.5716,65633
Amboy,Amboy,WA,Washington,Clark,45.9122,-122.4796,98601 98675
Edinburg,Edinburg,VA,Virginia,Shenandoah,38.8235,-78.5634,22824
Advance,Advance,NC,North Carolina,Davie,35.9468,-80.4045,27006
John Day,John Day,OR,Oregon,Grant,44.4181,-118.9563,97845
Winchester,Winchester,IL,Illinois,Scott,39.6298,-90.456,62694
Westlake,Westlake,TX,Texas,Tarrant,32.9809,-97.2041,76248 76262
Enterprise,Enterprise,UT,Utah,Washington,37.5717,-113.7431,84725
Bonneau Beach,Bonneau Beach,SC,South Carolina,Berkeley,33.3229,-79.99,29431
Princeton,Princeton,NC,North Carolina,Johnston,35.4671,-78.1613,27569
Chenoweth,Chenoweth,OR,Oregon,Wasco,45.6206,-121.2363,97058
Tower City,Tower City,PA,Pennsylvania,Schuylkill,40.5884,-76.553,17980
Daniels,Daniels,WV,West Virginia,Raleigh,37.724,-81.1267,25832
Coburg,Coburg,OR,Oregon,Lane,44.1394,-123.0588,97408
Cherryville,Cherryville,PA,Pennsylvania,Northampton,40.7549,-75.5309,18088 18035 18067
Minco,Minco,OK,Oklahoma,Grady,35.3175,-97.9517,73059
Keystone Heights,Keystone Heights,FL,Florida,Clay,29.7812,-82.034,32656
Fountain Green,Fountain Green,UT,Utah,Sanpete,39.6281,-111.6413,84632
Garden City,Garden City,MO,Missouri,Cass,38.563,-94.1959,64747
Wellman,Wellman,IA,Iowa,Washington,41.4693,-91.8353,52356
Jamesport,Jamesport,NY,New York,Suffolk,40.9546,-72.5807,11947 11970 11948 11901
Ferndale,Ferndale,PA,Pennsylvania,Cambria,40.2883,-78.9179,15905
Belle,Belle,WV,West Virginia,Kanawha,38.2336,-81.5385,25015
Ucon,Ucon,ID,Idaho,Bonneville,43.5936,-111.9594,83454 83401
Roslyn Estates,Roslyn Estates,NY,New York,Nassau,40.7937,-73.6612,11576
Pocahontas,Pocahontas,IA,Iowa,Pocahontas,42.737,-94.666,50574
East Palatka,East Palatka,FL,Florida,Putnam,29.6502,-81.5997,32131
Biltmore Forest,Biltmore Forest,NC,North Carolina,Buncombe,35.5348,-82.5403,28803
Hill City,Hill City,KS,Kansas,Graham,39.367,-99.846,67642
Yutan,Yutan,NE,Nebraska,Saunders,41.2431,-96.3959,68073
Chatham,Chatham,VA,Virginia,Pittsylvania,36.8185,-79.3967,24531
Baker,Baker,MT,Montana,Fallon,46.364,-104.2741,59313
Benld,Benld,IL,Illinois,Macoupin,39.093,-89.8023,62009
Scotland,Scotland,PA,Pennsylvania,Franklin,39.9697,-77.5844,17254 17202
Red Lick,Red Lick,TX,Texas,Bowie,33.4766,-94.1686,75503
Cove Creek,Cove Creek,NC,North Carolina,Watauga,36.2763,-81.7829,28692 28698 28679
Curtice,Curtice,OH,Ohio,Ottawa,41.616,-83.3743,43616 43412
Avon,Avon,PA,Pennsylvania,Lebanon,40.3426,-76.3793,17042
Ahwahnee,Ahwahnee,CA,California,Madera,37.3654,-119.7166,93601 93644
Wyoming,Wyoming,IL,Illinois,Stark,41.0639,-89.7729,61491
Minneota,Minneota,MN,Minnesota,Lyon,44.5625,-95.9827,56264
Mont Alto,Mont Alto,PA,Pennsylvania,Franklin,39.8404,-77.5559,17237
Chapel Hill,Chapel Hill,TN,Tennessee,Marshall,35.6283,-86.697,37034
Big Timber,Big Timber,MT,Montana,Sweet Grass,45.8346,-109.9487,59011
Morrisville,Morrisville,NY,New York,Madison,42.8987,-75.6448,13408
Utica,Utica,SC,South Carolina,Oconee,34.6764,-82.9252,29678
Cascade Locks,Cascade Locks,OR,Oregon,Hood River,45.6763,-121.8719,97014
Southport,Southport,CT,Connecticut,Greater Bridgeport,41.135,-73.2873,06890
Elroy,Elroy,WI,Wisconsin,Juneau,43.7419,-90.2704,53929
Bruceville-Eddy,Bruceville-Eddy,TX,Texas,McLennan,31.3105,-97.2477,76524 76630
Port Sulphur,Port Sulphur,LA,Louisiana,Plaquemines,29.5046,-89.7206,70083
New Hope,New Hope,OR,Oregon,Josephine,42.3693,-123.359,97527
Tatum,Tatum,TX,Texas,Rusk,32.3159,-94.5189,75691
Bethel,Bethel,NC,North Carolina,Pitt,35.8072,-77.3763,27812
Basin City,Basin City,WA,Washington,Franklin,46.589,-119.1566,99343
Gordonsville,Gordonsville,VA,Virginia,Orange,38.136,-78.1879,22942
Harristown,Harristown,IL,Illinois,Macon,39.8429,-89.0608,62522 62537
Wellington,Wellington,UT,Utah,Carbon,39.5358,-110.7344,84542 84501
Thomson,Thomson,IL,Illinois,Carroll,41.9748,-90.1122,61285
Mound Bayou,Mound Bayou,MS,Mississippi,Bolivar,33.8808,-90.728,38762
Ferndale,Ferndale,CA,California,Humboldt,40.5781,-124.2612,95536
Tioga,Tioga,ND,North Dakota,Williams,48.3947,-102.9431,58852
Tome,Tome,NM,New Mexico,Valencia,34.739,-106.7251,87031 87060
Ralls,Ralls,TX,Texas,Crosby,33.6788,-101.3846,79357
Leadwood,Leadwood,MO,Missouri,St. Francois,37.8618,-90.5892,63653
Elmore,Elmore,OH,Ohio,Ottawa,41.4708,-83.2911,43416
Castleton-on-Hudson,Castleton-on-Hudson,NY,New York,Rensselaer,42.5332,-73.7491,12033
Nederland,Nederland,CO,Colorado,Boulder,39.9633,-105.5071,80466 80308
Bowman,Bowman,ND,North Dakota,Bowman,46.1843,-103.4029,58623
Ronceverte,Ronceverte,WV,West Virginia,Greenbrier,37.7503,-80.4715,24970
Douglass,Douglass,KS,Kansas,Butler,37.5169,-97.0105,67039
Clyde,Clyde,NC,North Carolina,Haywood,35.533,-82.9108,28721
Runaway Bay,Runaway Bay,TX,Texas,Wise,33.1774,-97.8709,76426
Newark,Newark,AR,Arkansas,Independence,35.7076,-91.4434,72562
West Hills,West Hills,PA,Pennsylvania,Armstrong,40.8291,-79.5452,16201
Weldon,Weldon,NC,North Carolina,Halifax,36.4239,-77.613,27890
Lake LeAnn,Lake LeAnn,MI,Michigan,Hillsdale,42.0599,-84.4309,49249
Dobson,Dobson,NC,North Carolina,Surry,36.3928,-80.7245,27017
Rutledge,Rutledge,TN,Tennessee,Grainger,36.2757,-83.5311,37861
New Fairview,New Fairview,TX,Texas,Wise,33.1124,-97.4456,76078 76247
Stockton,Stockton,KS,Kansas,Rooks,39.4251,-99.2764,67669
West Park,West Park,NJ,New Jersey,Cumberland,39.44,-75.2624,08302
Los Ranchos,Los Ranchos,CA,California,San Luis Obispo,35.2104,-120.6295,93401
Mechanicsville,Mechanicsville,MD,Maryland,St. Mary's,38.4355,-76.7424,20659
Edgard,Edgard,LA,Louisiana,St. John the Baptist,30.0362,-90.546,70049
Panora,Panora,IA,Iowa,Guthrie,41.6911,-94.3639,50216
Marmet,Marmet,WV,West Virginia,Kanawha,38.2458,-81.5711,25315
Heritage Pines,Heritage Pines,FL,Florida,Pasco,28.4267,-82.6254,34667
Gardendale,Gardendale,TX,Texas,Ector,32.0105,-102.3587,79758
Little Walnut Village,Little Walnut Village,NM,New Mexico,Grant,32.8257,-108.2811,88061
Dover Beaches South,Dover Beaches South,NJ,New Jersey,Ocean,39.9539,-74.0806,08751
Dunsmuir,Dunsmuir,CA,California,Siskiyou,41.2317,-122.2715,96025
Banner Hill,Banner Hill,TN,Tennessee,Unicoi,36.1223,-82.4203,37650
Glendale,Glendale,MS,Mississippi,Forrest,31.368,-89.3086,39401
Lake Telemark,Lake Telemark,NJ,New Jersey,Morris,40.961,-74.497,07866
Williamsville,Williamsville,IL,Illinois,Sangamon,39.9548,-89.5468,62693
Coahoma,Coahoma,TX,Texas,Howard,32.2956,-101.3089,79720 79511
Arnaudville,Arnaudville,LA,Louisiana,St. Landry,30.4023,-91.932,70512
Medicine Lodge,Medicine Lodge,KS,Kansas,Barber,37.2851,-98.5812,67104
Cecilia,Cecilia,LA,Louisiana,St. Martin,30.3368,-91.8476,70512 70517 70521
Mountain Road,Mountain Road,VA,Virginia,Halifax,36.7585,-78.989,24558
Glen Dale,Glen Dale,WV,West Virginia,Marshall,39.9466,-80.7565,26038
Decatur,Decatur,AR,Arkansas,Benton,36.3402,-94.4578,72722
Smethport,Smethport,PA,Pennsylvania,McKean,41.8075,-78.4439,16749
Weissport East,Weissport East,PA,Pennsylvania,Carbon,40.8369,-75.6864,18235
Mount Carroll,Mount Carroll,IL,Illinois,Carroll,42.0948,-89.977,61053
Lumberton,Lumberton,MS,Mississippi,Lamar,31.0064,-89.4592,39455
Grayville,Grayville,IL,Illinois,White,38.2554,-87.997,62844
Lake Sherwood,Lake Sherwood,CA,California,Ventura,34.134,-118.8804,91361
Augusta,Augusta,KY,Kentucky,Bracken,38.7723,-84.0003,41002
Morenci,Morenci,AZ,Arizona,Greenlee,33.0539,-109.331,85540
DeLisle,DeLisle,MS,Mississippi,Harrison,30.3848,-89.2746,39571
Parks,Parks,AZ,Arizona,Coconino,35.2939,-111.977,86046 86018
Quinlan,Quinlan,TX,Texas,Hunt,32.909,-96.1312,75474
Sun Prairie,Sun Prairie,MT,Montana,Cascade,47.5386,-111.4918,59404
Serenada,Serenada,TX,Texas,Williamson,30.6948,-97.6959,78633 78628
Cedar Ridge,Cedar Ridge,CA,California,Tuolumne,38.066,-120.2737,95370
Parachute,Parachute,CO,Colorado,Garfield,39.4508,-108.0529,81635
Coto Norte,Coto Norte,PR,Puerto Rico,Manatí,18.4328,-66.4409,00674
Mount Pulaski,Mount Pulaski,IL,Illinois,Logan,40.0102,-89.2839,62548
Del Rey,Del Rey,CA,California,Fresno,36.6565,-119.5981,93616
Shell Lake,Shell Lake,WI,Wisconsin,Washburn,45.7322,-91.9033,54871
Absecon Highlands,Absecon Highlands,NJ,New Jersey,Atlantic,39.4409,-74.4735,08205
Baltic,Baltic,SD,South Dakota,Minnehaha,43.7603,-96.7371,57003
Rolling Hills,Rolling Hills,CA,California,Los Angeles,33.7601,-118.3471,90274
Powhatan Point,Powhatan Point,OH,Ohio,Belmont,39.8625,-80.8098,43942
Warsaw,Warsaw,IL,Illinois,Hancock,40.3509,-91.4277,62379
Watertown,Watertown,TN,Tennessee,Wilson,36.1007,-86.1394,37184
Franklin Furnace,Franklin Furnace,OH,Ohio,Scioto,38.6114,-82.8439,45629
Lakeland,Lakeland,MN,Minnesota,Washington,44.9503,-92.77,55043
Sanborn,Sanborn,IA,Iowa,O'Brien,43.1814,-95.6554,51248
Stamps,Stamps,AR,Arkansas,Lafayette,33.3568,-93.4955,71860
Morton,Morton,TX,Texas,Cochran,33.7248,-102.7593,79346
Lanark,Lanark,IL,Illinois,Carroll,42.1019,-89.8336,61046
North Granby,North Granby,CT,Connecticut,Capitol,42.0152,-72.844,06060
Stearns,Stearns,KY,Kentucky,McCreary,36.6957,-84.4768,42647 42649
Bayard,Bayard,NE,Nebraska,Morrill,41.7572,-103.323,69334
South Coventry,South Coventry,CT,Connecticut,Capitol,41.7731,-72.3084,06238
Cedar Glen Lakes,Cedar Glen Lakes,NJ,New Jersey,Ocean,39.9527,-74.3995,08759
Fairbank,Fairbank,IA,Iowa,Buchanan,42.6401,-92.0477,50629
Epworth,Epworth,GA,Georgia,Fannin,34.951,-84.3808,30541 30513
Eagle River,Eagle River,WI,Wisconsin,Vilas,45.925,-89.2561,54521
Weston,Weston,OH,Ohio,Wood,41.3464,-83.7948,43569
Fife Heights,Fife Heights,WA,Washington,Pierce,47.2596,-122.346,98422 98424
